Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,home_avg_for,home_avg_against,home_winrate,away_avg_for,away_avg_against,away_winrate
2022-01-15,Man City,Chelsea,1,0,H,1,2.5238095238095237,0.6190476190476191,0.8095238095238095,2.142857142857143,0.7619047619047619,0.5714285714285714
2022-01-15,Newcastle,Watford,1,1,D,0,1.0,2.210526315789474,0.05263157894736842,1.2222222222222223,2.0,0.2222222222222222
2022-01-15,Norwich,Everton,2,1,H,1,0.4,2.2,0.1,1.2777777777777777,1.7777777777777777,0.2777777777777778
2022-01-15,Wolves,Southampton,3,1,H,1,0.7368421052631579,0.7368421052631579,0.42105263157894735,1.2,1.5,0.25
2022-01-15,Aston Villa,Man United,2,2,D,0,1.3157894736842106,1.5789473684210527,0.3684210526315789,1.5789473684210527,1.4210526315789473,0.47368421052631576
2022-01-16,Liverpool,Brentford,3,0,H,1,2.6,0.9,0.6,1.2,1.5,0.3
2022-01-16,West Ham,Leeds,2,3,A,0,1.8571428571428572,1.2857142857142858,0.5238095238095238,1.105263157894737,1.9473684210526316,0.21052631578947367
2022-01-18,Brighton,Chelsea,1,1,D,0,1.05,1.05,0.3,2.0454545454545454,0.7727272727272727,0.5454545454545454
2022-01-19,Leicester,Tottenham,2,3,A,0,1.7222222222222223,1.8333333333333333,0.3888888888888889,1.2777777777777777,1.1111111111111112,0.5555555555555556
2022-01-19,Brentford,Man United,1,3,A,0,1.1428571428571428,1.5714285714285714,0.2857142857142857,1.6,1.45,0.45
2022-01-21,Watford,Norwich,0,3,A,0,1.2105263157894737,1.9473684210526316,0.21052631578947367,0.47619047619047616,2.142857142857143,0.14285714285714285
2022-01-22,Everton,Aston Villa,0,1,A,0,1.263157894736842,1.7894736842105263,0.2631578947368421,1.35,1.6,0.35
2022-01-22,Brentford,Wolves,1,2,A,0,1.1363636363636365,1.6363636363636365,0.2727272727272727,0.85,0.75,0.45
2022-01-22,Leeds,Newcastle,0,1,A,0,1.2,1.95,0.25,1.0,2.15,0.05
2022-01-22,Man United,West Ham,1,0,H,1,1.6666666666666667,1.4285714285714286,0.47619047619047616,1.8636363636363635,1.3636363636363635,0.5
2022-01-22,Southampton,Man City,1,1,D,0,1.1904761904761905,1.5714285714285714,0.23809523809523808,2.4545454545454546,0.5909090909090909,0.8181818181818182
2022-01-23,Arsenal,Burnley,0,0,D,0,1.65,1.25,0.55,0.9411764705882353,1.588235294117647,0.058823529411764705
2022-01-23,Crystal Palace,Liverpool,1,3,A,0,1.4285714285714286,1.4761904761904763,0.23809523809523808,2.619047619047619,0.8571428571428571,0.6190476190476191
2022-01-23,Leicester,Brighton,1,1,D,0,1.736842105263158,1.894736842105263,0.3684210526315789,1.0476190476190477,1.0476190476190477,0.2857142857142857
2022-01-23,Chelsea,Tottenham,2,0,H,1,2.0,0.782608695652174,0.5217391304347826,1.368421052631579,1.1578947368421053,0.5789473684210527
2022-02-05,Burnley,Watford,0,0,D,0,0.8888888888888888,1.5,0.05555555555555555,1.15,2.0,0.2
2022-02-08,Newcastle,Everton,3,1,H,1,1.0,2.0476190476190474,0.09523809523809523,1.2,1.75,0.25
2022-02-08,West Ham,Watford,1,0,H,1,1.7826086956521738,1.3478260869565217,0.4782608695652174,1.0952380952380953,1.9047619047619047,0.19047619047619047
2022-02-08,Burnley,Man United,1,1,D,0,0.8421052631578947,1.4210526315789473,0.05263157894736842,1.6363636363636365,1.3636363636363635,0.5
2022-02-09,Man City,Brentford,2,0,H,1,2.391304347826087,0.6086956521739131,0.782608695652174,1.1304347826086956,1.6521739130434783,0.2608695652173913
2022-02-09,Norwich,Crystal Palace,1,1,D,0,0.5909090909090909,2.0454545454545454,0.18181818181818182,1.4090909090909092,1.5454545454545454,0.22727272727272727
2022-02-09,Tottenham,Southampton,2,3,A,0,1.3,1.2,0.55,1.1818181818181819,1.5454545454545454,0.22727272727272727
2022-02-09,Aston Villa,Leeds,3,3,D,0,1.3333333333333333,1.5238095238095237,0.38095238095238093,1.1428571428571428,1.9047619047619047,0.23809523809523808
2022-02-10,Liverpool,Leicester,2,0,H,1,2.6363636363636362,0.8636363636363636,0.6363636363636364,1.7,1.85,0.35
2022-02-10,Wolves,Arsenal,0,1,A,0,0.9047619047619048,0.7619047619047619,0.47619047619047616,1.5714285714285714,1.1904761904761905,0.5238095238095238
2022-02-12,Man United,Southampton,1,1,D,0,1.608695652173913,1.3478260869565217,0.4782608695652174,1.2608695652173914,1.565217391304348,0.2608695652173913
2022-02-12,Brentford,Crystal Palace,0,0,D,0,1.0833333333333333,1.6666666666666667,0.25,1.391304347826087,1.5217391304347827,0.21739130434782608
2022-02-12,Everton,Leeds,3,0,H,1,1.1904761904761905,1.8095238095238095,0.23809523809523808,1.2272727272727273,1.9545454545454546,0.22727272727272727
2022-02-12,Watford,Brighton,0,2,A,0,1.0454545454545454,1.8636363636363635,0.18181818181818182,1.0454545454545454,1.0454545454545454,0.2727272727272727
2022-02-12,Norwich,Man City,0,4,A,0,0.6086956521739131,2.0,0.17391304347826086,2.375,0.5833333333333334,0.7916666666666666
2022-02-13,Burnley,Liverpool,0,1,A,0,0.85,1.4,0.05,2.608695652173913,0.8260869565217391,0.6521739130434783
2022-02-13,Newcastle,Aston Villa,1,0,H,1,1.0909090909090908,2.0,0.13636363636363635,1.4090909090909092,1.5909090909090908,0.36363636363636365
2022-02-13,Tottenham,Wolves,0,2,A,0,1.3333333333333333,1.2857142857142858,0.5238095238095238,0.8636363636363636,0.7727272727272727,0.45454545454545453
2022-02-13,Leicester,West Ham,2,2,D,0,1.619047619047619,1.8571428571428572,0.3333333333333333,1.75,1.2916666666666667,0.5
2022-02-15,Man United,Brighton,2,0,H,1,1.5833333333333333,1.3333333333333333,0.4583333333333333,1.0869565217391304,1.0,0.30434782608695654
2022-02-19,West Ham,Newcastle,1,1,D,0,1.76,1.32,0.48,1.0869565217391304,1.9130434782608696,0.17391304347826086
2022-02-19,Arsenal,Brentford,2,1,H,1,1.5454545454545454,1.1363636363636365,0.5454545454545454,1.04,1.6,0.24
2022-02-19,Aston Villa,Watford,0,1,A,0,1.3478260869565217,1.565217391304348,0.34782608695652173,1.0,1.8695652173913044,0.17391304347826086
2022-02-19,Brighton,Burnley,0,3,A,0,1.0416666666666667,1.0416666666666667,0.2916666666666667,0.8095238095238095,1.380952380952381,0.047619047619047616
2022-02-19,Crystal Palace,Chelsea,0,1,A,0,1.3333333333333333,1.4583333333333333,0.20833333333333334,2.0,0.75,0.5416666666666666
2022-02-19,Liverpool,Norwich,3,1,H,1,2.5416666666666665,0.7916666666666666,0.6666666666666666,0.5833333333333334,2.0833333333333335,0.16666666666666666
2022-02-19,Southampton,Everton,2,0,H,1,1.25,1.5416666666666667,0.25,1.2727272727272727,1.7272727272727273,0.2727272727272727
2022-02-19,Man City,Tottenham,2,3,A,0,2.44,0.56,0.8,1.2727272727272727,1.3181818181818181,0.5
2022-02-20,Leeds,Man United,2,4,A,0,1.173913043478261,2.0,0.21739130434782608,1.6,1.28,0.48
2022-02-20,Wolves,Leicester,2,1,H,1,0.9130434782608695,0.7391304347826086,0.4782608695652174,1.6363636363636365,1.8636363636363635,0.3181818181818182
2022-02-23,Burnley,Tottenham,1,0,H,1,0.9090909090909091,1.3181818181818181,0.09090909090909091,1.3478260869565217,1.3478260869565217,0.5217391304347826
2022-02-23,Watford,Crystal Palace,1,4,A,0,1.0,1.7916666666666667,0.20833333333333334,1.28,1.44,0.2
2022-02-23,Liverpool,Leeds,6,0,H,1,2.56,0.8,0.68,1.2083333333333333,2.0833333333333335,0.20833333333333334
2022-02-24,Arsenal,Wolves,2,1,H,1,1.565217391304348,1.1304347826086956,0.5652173913043478,0.9583333333333334,0.75,0.5
2022-02-25,Southampton,Norwich,2,0,H,1,1.28,1.48,0.28,0.6,2.12,0.16
2022-02-26,Leeds,Tottenham,0,4,A,0,1.16,2.24,0.2,1.2916666666666667,1.3333333333333333,0.5
2022-02-26,Brentford,Newcastle,0,2,A,0,1.0384615384615385,1.6153846153846154,0.23076923076923078,1.0833333333333333,1.875,0.16666666666666666
2022-02-26,Crystal Palace,Burnley,1,1,D,0,1.3846153846153846,1.4230769230769231,0.23076923076923078,0.9130434782608695,1.2608695652173914,0.13043478260869565
2022-02-26,Man United,Watford,0,0,D,0,1.6923076923076923,1.3076923076923077,0.5,1.0,1.88,0.2
2022-02-26,Brighton,Aston Villa,0,2,A,0,1.0,1.12,0.28,1.2916666666666667,1.5416666666666667,0.3333333333333333
2022-02-26,Everton,Man City,0,1,A,0,1.2173913043478262,1.7391304347826086,0.2608695652173913,2.423076923076923,0.6538461538461539,0.7692307692307693
2022-02-27,West Ham,Wolves,1,0,H,1,1.7307692307692308,1.3076923076923077,0.46153846153846156,0.96,0.8,0.48
2022-03-01,Burnley,Leicester,0,2,A,0,0.9166666666666666,1.25,0.125,1.608695652173913,1.8695652173913044,0.30434782608695654
2022-03-05,Leicester,Leeds,1,0,H,1,1.625,1.7916666666666667,0.3333333333333333,1.1153846153846154,2.3076923076923075,0.19230769230769232
2022-03-05,Aston Villa,Southampton,4,0,H,1,1.32,1.48,0.36,1.3076923076923077,1.4230769230769231,0.3076923076923077
2022-03-05,Burnley,Chelsea,0,4,A,0,0.88,1.28,0.12,1.96,0.72,0.56
2022-03-05,Newcastle,Brighton,2,1,H,1,1.12,1.8,0.2,0.9615384615384616,1.1538461538461537,0.2692307692307692
2022-03-05,Norwich,Brentford,1,3,A,0,0.5769230769230769,2.1153846153846154,0.15384615384615385,1.0,1.6296296296296295,0.2222222222222222
2022-03-05,Wolves,Crystal Palace,0,2,A,0,0.9230769230769231,0.8076923076923077,0.46153846153846156,1.3703703703703705,1.4074074074074074,0.2222222222222222
2022-03-05,Liverpool,West Ham,1,0,H,1,2.6923076923076925,0.7692307692307693,0.6923076923076923,1.7037037037037037,1.2592592592592593,0.48148148148148145
2022-03-06,Watford,Arsenal,2,3,A,0,0.9615384615384616,1.8076923076923077,0.19230769230769232,1.5833333333333333,1.125,0.5833333333333334
2022-03-06,Man City,Man United,4,1,H,1,2.3703703703703702,0.6296296296296297,0.7777777777777778,1.6296296296296295,1.2592592592592593,0.48148148148148145
2022-03-07,Tottenham,Everton,5,0,H,1,1.4,1.28,0.52,1.1666666666666667,1.7083333333333333,0.25
2022-03-10,Norwich,Chelsea,1,3,A,0,0.5925925925925926,2.1481481481481484,0.14814814814814814,2.0384615384615383,0.6923076923076923,0.5769230769230769
2022-03-10,Southampton,Newcastle,1,2,A,0,1.2592592592592593,1.5185185185185186,0.2962962962962963,1.1538461538461537,1.7692307692307692,0.23076923076923078
2022-03-10,Wolves,Watford,4,0,H,1,0.8888888888888888,0.8518518518518519,0.4444444444444444,1.0,1.8518518518518519,0.18518518518518517
2022-03-10,Leeds,Aston Villa,0,3,A,0,1.0740740740740742,2.259259259259259,0.18518518518518517,1.4230769230769231,1.4230769230769231,0.38461538461538464
2022-03-12,Brighton,Liverpool,0,2,A,0,0.9629629629629629,1.1851851851851851,0.25925925925925924,2.6296296296296298,0.7407407407407407,0.7037037037037037
2022-03-12,Brentford,Burnley,2,0,H,1,1.0714285714285714,1.6071428571428572,0.25,0.8461538461538461,1.3846153846153846,0.11538461538461539
2022-03-12,Man United,Tottenham,3,2,H,1,1.6071428571428572,1.3571428571428572,0.4642857142857143,1.5384615384615385,1.2307692307692308,0.5384615384615384
2022-03-13,Chelsea,Newcastle,1,0,H,1,2.074074074074074,0.7037037037037037,0.5925925925925926,1.1851851851851851,1.7407407407407407,0.25925925925925924
2022-03-13,Everton,Wolves,0,1,A,0,1.12,1.84,0.24,1.0,0.8214285714285714,0.4642857142857143
2022-03-13,Leeds,Norwich,2,1,H,1,1.0357142857142858,2.2857142857142856,0.17857142857142858,0.6071428571428571,2.1785714285714284,0.14285714285714285
2022-03-13,Southampton,Watford,1,2,A,0,1.25,1.5357142857142858,0.2857142857142857,0.9642857142857143,1.9285714285714286,0.17857142857142858
2022-03-13,West Ham,Aston Villa,2,1,H,1,1.6428571428571428,1.25,0.4642857142857143,1.4814814814814814,1.3703703703703705,0.4074074074074074
2022-03-13,Arsenal,Leicester,2,0,H,1,1.64,1.16,0.6,1.6,1.72,0.36
2022-03-14,Crystal Palace,Man City,0,0,D,0,1.3928571428571428,1.3571428571428572,0.25,2.4285714285714284,0.6428571428571429,0.7857142857142857
2022-03-16,Brighton,Tottenham,0,2,A,0,0.9285714285714286,1.2142857142857142,0.25,1.5555555555555556,1.2962962962962963,0.5185185185185185
2022-03-16,Arsenal,Liverpool,0,2,A,0,1.6538461538461537,1.1153846153846154,0.6153846153846154,2.607142857142857,0.7142857142857143,0.7142857142857143
2022-03-17,Everton,Newcastle,1,0,H,1,1.0769230769230769,1.8076923076923077,0.23076923076923078,1.1428571428571428,1.7142857142857142,0.25
2022-03-18,Wolves,Leeds,2,3,A,0,1.0,0.7931034482758621,0.4827586206896552,1.0689655172413792,2.2413793103448274,0.20689655172413793
2022-03-19,Aston Villa,Arsenal,0,1,A,0,1.4642857142857142,1.3928571428571428,0.39285714285714285,1.5925925925925926,1.1481481481481481,0.5925925925925926
2022-03-20,Leicester,Brentford,2,1,H,1,1.5384615384615385,1.7307692307692308,0.34615384615384615,1.103448275862069,1.5517241379310345,0.27586206896551724
2022-03-20,Tottenham,West Ham,3,1,H,1,1.5714285714285714,1.25,0.5357142857142857,1.6551724137931034,1.2413793103448276,0.4827586206896552
2022-04-02,Liverpool,Watford,2,0,H,1,2.586206896551724,0.6896551724137931,0.7241379310344828,1.0,1.896551724137931,0.20689655172413793
2022-04-02,Brighton,Norwich,0,0,D,0,0.896551724137931,1.2413793103448276,0.2413793103448276,0.6206896551724138,2.1724137931034484,0.13793103448275862
2022-04-02,Burnley,Man City,0,2,A,0,0.8148148148148148,1.4074074074074074,0.1111111111111111,2.3448275862068964,0.6206896551724138,0.7586206896551724
2022-04-02,Chelsea,Brentford,1,4,A,0,2.0357142857142856,0.6785714285714286,0.6071428571428571,1.1,1.5666666666666667,0.26666666666666666
2022-04-02,Leeds,Southampton,1,1,D,0,1.1333333333333333,2.2333333333333334,0.23333333333333334,1.2413793103448276,1.5517241379310345,0.27586206896551724
2022-04-02,Wolves,Aston Villa,2,1,H,1,1.0333333333333334,0.8666666666666667,0.4666666666666667,1.4137931034482758,1.3793103448275863,0.3793103448275862
2022-04-02,Man United,Leicester,1,1,D,0,1.6551724137931034,1.3793103448275863,0.4827586206896552,1.5555555555555556,1.7037037037037037,0.37037037037037035
2022-04-03,West Ham,Everton,2,1,H,1,1.6333333333333333,1.3,0.4666666666666667,1.0740740740740742,1.7407407407407407,0.25925925925925924
2022-04-03,Tottenham,Newcastle,5,1,H,1,1.6206896551724137,1.2413793103448276,0.5517241379310345,1.103448275862069,1.6896551724137931,0.2413793103448276
2022-04-04,Crystal Palace,Arsenal,3,0,H,1,1.3448275862068966,1.3103448275862069,0.2413793103448276,1.5714285714285714,1.1071428571428572,0.6071428571428571
2022-04-06,Burnley,Everton,3,2,H,1,0.7857142857142857,1.4285714285714286,0.10714285714285714,1.0714285714285714,1.75,0.25
2022-04-08,Newcastle,Wolves,1,0,H,1,1.1,1.8,0.23333333333333334,1.064516129032258,0.8709677419354839,0.4838709677419355
2022-04-09,Everton,Man United,1,0,H,1,1.103448275862069,1.793103448275862,0.2413793103448276,1.6333333333333333,1.3666666666666667,0.4666666666666667
2022-04-09,Arsenal,Brighton,1,2,A,0,1.5172413793103448,1.1724137931034482,0.5862068965517241,0.8666666666666667,1.2,0.23333333333333334
2022-04-09,Southampton,Chelsea,0,6,A,0,1.2333333333333334,1.5333333333333334,0.26666666666666666,2.0,0.7931034482758621,0.5862068965517241
2022-04-09,Watford,Leeds,0,3,A,0,0.9666666666666667,1.9,0.2,1.1290322580645162,2.193548387096774,0.22580645161290322
2022-04-09,Aston Villa,Tottenham,0,4,A,0,1.4,1.4,0.36666666666666664,1.7333333333333334,1.2333333333333334,0.5666666666666667
2022-04-10,Brentford,West Ham,2,0,H,1,1.1935483870967742,1.5483870967741935,0.2903225806451613,1.6451612903225807,1.2903225806451613,0.4838709677419355
2022-04-10,Leicester,Crystal Palace,2,1,H,1,1.5357142857142858,1.6785714285714286,0.35714285714285715,1.4,1.2666666666666666,0.26666666666666666
2022-04-10,Norwich,Burnley,2,0,H,1,0.6,2.1,0.13333333333333333,0.8620689655172413,1.4482758620689655,0.13793103448275862
2022-04-10,Man City,Liverpool,2,2,D,0,2.3333333333333335,0.6,0.7666666666666667,2.566666666666667,0.6666666666666666,0.7333333333333333
2022-04-16,Tottenham,Brighton,0,1,A,0,1.8064516129032258,1.1935483870967742,0.5806451612903226,0.9032258064516129,1.1935483870967742,0.25806451612903225
2022-04-16,Man United,Norwich,3,2,H,1,1.5806451612903225,1.3548387096774193,0.45161290322580644,0.6451612903225806,2.032258064516129,0.16129032258064516
2022-04-16,Southampton,Arsenal,1,0,H,1,1.1935483870967742,1.6774193548387097,0.25806451612903225,1.5,1.2,0.5666666666666667
2022-04-16,Watford,Brentford,1,2,A,0,0.9354838709677419,1.935483870967742,0.1935483870967742,1.21875,1.5,0.3125
2022-04-17,Newcastle,Leicester,2,1,H,1,1.096774193548387,1.7419354838709677,0.25806451612903225,1.5517241379310345,1.6551724137931034,0.3793103448275862
2022-04-17,West Ham,Burnley,1,1,D,0,1.59375,1.3125,0.46875,0.8333333333333334,1.4666666666666666,0.13333333333333333
2022-04-19,Liverpool,Man United,4,0,H,1,2.5483870967741935,0.7096774193548387,0.7096774193548387,1.625,1.375,0.46875
2022-04-20,Chelsea,Arsenal,2,4,A,0,2.1333333333333333,0.7666666666666667,0.6,1.4516129032258065,1.1935483870967742,0.5483870967741935
2022-04-20,Everton,Leicester,1,1,D,0,1.1,1.7333333333333334,0.26666666666666666,1.5333333333333334,1.6666666666666667,0.36666666666666664
2022-04-20,Newcastle,Crystal Palace,1,0,H,1,1.125,1.71875,0.28125,1.3870967741935485,1.2903225806451613,0.25806451612903225
2022-04-20,Man City,Brighton,3,0,H,1,2.3225806451612905,0.6451612903225806,0.7419354838709677,0.90625,1.15625,0.28125
2022-04-21,Burnley,Southampton,2,0,H,1,0.8387096774193549,1.4516129032258065,0.12903225806451613,1.1875,1.625,0.28125
2022-04-23,Arsenal,Man United,3,1,H,1,1.53125,1.21875,0.5625,1.5757575757575757,1.4545454545454546,0.45454545454545453
2022-04-23,Leicester,Aston Villa,0,0,D,0,1.5161290322580645,1.6451612903225807,0.3548387096774194,1.3548387096774193,1.4838709677419355,0.3548387096774194
2022-04-23,Man City,Watford,5,1,H,1,2.34375,0.625,0.75,0.9375,1.9375,0.1875
2022-04-23,Norwich,Newcastle,0,3,A,0,0.6875,2.0625,0.15625,1.121212121212121,1.6666666666666667,0.30303030303030304
2022-04-23,Brentford,Tottenham,0,0,D,0,1.2424242424242424,1.4848484848484849,0.3333333333333333,1.75,1.1875,0.5625
2022-04-24,Brighton,Southampton,2,2,D,0,0.8787878787878788,1.2121212121212122,0.2727272727272727,1.1515151515151516,1.6363636363636365,0.2727272727272727
2022-04-24,Burnley,Wolves,1,0,H,1,0.875,1.40625,0.15625,1.03125,0.875,0.46875
2022-04-24,Chelsea,West Ham,1,0,H,1,2.129032258064516,0.8709677419354839,0.5806451612903226,1.5757575757575757,1.303030303030303,0.45454545454545453
2022-04-24,Liverpool,Everton,2,0,H,1,2.59375,0.6875,0.71875,1.096774193548387,1.7096774193548387,0.25806451612903225
2022-04-25,Crystal Palace,Leeds,0,0,D,0,1.34375,1.28125,0.25,1.1875,2.125,0.25
2022-04-28,Man United,Chelsea,1,1,D,0,1.5588235294117647,1.5,0.4411764705882353,2.09375,0.84375,0.59375
2022-04-30,Newcastle,Liverpool,0,1,A,0,1.1764705882352942,1.6176470588235294,0.3235294117647059,2.5757575757575757,0.6666666666666666,0.7272727272727273
2022-04-30,Aston Villa,Norwich,2,0,H,1,1.3125,1.4375,0.34375,0.6666666666666666,2.090909090909091,0.15151515151515152
2022-04-30,Southampton,Crystal Palace,1,2,A,0,1.1764705882352942,1.6470588235294117,0.2647058823529412,1.303030303030303,1.2424242424242424,0.24242424242424243
2022-04-30,Watford,Burnley,1,2,A,0,0.9393939393939394,2.0303030303030303,0.18181818181818182,0.8787878787878788,1.3636363636363635,0.18181818181818182
2022-04-30,Wolves,Brighton,0,3,A,0,1.0,0.8787878787878788,0.45454545454545453,0.9117647058823529,1.2352941176470589,0.2647058823529412
2022-04-30,Leeds,Man City,0,4,A,0,1.1515151515151516,2.0606060606060606,0.24242424242424243,2.4242424242424243,0.6363636363636364,0.7575757575757576
2022-05-01,Everton,Chelsea,1,0,H,1,1.0625,1.71875,0.25,2.0606060606060606,0.8484848484848485,0.5757575757575758
2022-05-01,Tottenham,Leicester,3,1,H,1,1.696969696969697,1.1515151515151516,0.5454545454545454,1.46875,1.59375,0.34375
2022-05-01,West Ham,Arsenal,1,2,A,0,1.5294117647058822,1.2941176470588236,0.4411764705882353,1.5757575757575757,1.2121212121212122,0.5757575757575758
2022-05-02,Man United,Brentford,3,0,H,1,1.542857142857143,1.4857142857142858,0.42857142857142855,1.2058823529411764,1.4411764705882353,0.3235294117647059
2022-05-07,Brentford,Southampton,3,0,H,1,1.1714285714285715,1.4857142857142858,0.3142857142857143,1.1714285714285715,1.6571428571428573,0.2571428571428571
2022-05-07,Burnley,Aston Villa,1,3,A,0,0.9117647058823529,1.3529411764705883,0.20588235294117646,1.3333333333333333,1.393939393939394,0.36363636363636365
2022-05-07,Chelsea,Wolves,2,2,D,0,2.0,0.8529411764705882,0.5588235294117647,0.9705882352941176,0.9411764705882353,0.4411764705882353
2022-05-07,Crystal Palace,Watford,1,0,H,1,1.3235294117647058,1.2352941176470589,0.2647058823529412,0.9411764705882353,2.0294117647058822,0.17647058823529413
2022-05-07,Brighton,Man United,4,0,H,1,0.9714285714285714,1.2,0.2857142857142857,1.5833333333333333,1.4444444444444444,0.4444444444444444
2022-05-07,Liverpool,Tottenham,1,1,D,0,2.5294117647058822,0.6470588235294118,0.7352941176470589,1.7352941176470589,1.1470588235294117,0.5588235294117647
2022-05-08,Arsenal,Leeds,2,1,H,1,1.588235294117647,1.2058823529411764,0.5882352941176471,1.1176470588235294,2.1176470588235294,0.23529411764705882
2022-05-08,Leicester,Everton,1,2,A,0,1.4545454545454546,1.6363636363636365,0.3333333333333333,1.0606060606060606,1.6666666666666667,0.2727272727272727
2022-05-08,Norwich,West Ham,0,4,A,0,0.6470588235294118,2.088235294117647,0.14705882352941177,1.5142857142857142,1.3142857142857143,0.42857142857142855
2022-05-08,Man City,Newcastle,5,0,H,1,2.4705882352941178,0.6176470588235294,0.7647058823529411,1.1428571428571428,1.6,0.3142857142857143
2022-05-10,Aston Villa,Liverpool,1,2,A,0,1.3823529411764706,1.3823529411764706,0.38235294117647056,2.4857142857142858,0.6571428571428571,0.7142857142857143
2022-05-11,Leeds,Chelsea,0,3,A,0,1.1142857142857143,2.1142857142857143,0.22857142857142856,2.0,0.8857142857142857,0.5428571428571428
2022-05-11,Leicester,Norwich,3,0,H,1,1.4411764705882353,1.6470588235294117,0.3235294117647059,0.6285714285714286,2.142857142857143,0.14285714285714285
2022-05-11,Watford,Everton,0,0,D,0,0.9142857142857143,2.0,0.17142857142857143,1.088235294117647,1.6470588235294117,0.29411764705882354
2022-05-11,Wolves,Man City,1,5,A,0,1.0,0.9714285714285714,0.42857142857142855,2.5428571428571427,0.6,0.7714285714285715
2022-05-12,Tottenham,Arsenal,3,0,H,1,1.7142857142857142,1.1428571428571428,0.5428571428571428,1.6,1.2,0.6
